sample	well	mainsource	compound	time	od
R.S.3	A5	Carbon	Lactulose	9.600	0.120
R.S.3	A5	Carbon	Lactulose	10.100	0.120
R.S.3	A5	Carbon	Lactulose	10.600	0.120
R.S.3	A5	Carbon	Lactulose	11.100	0.120
R.S.3	A5	Carbon	Lactulose	11.600	0.121
R.S.3	A5	Carbon	Lactulose	12.100	0.121
R.S.3	A5	Carbon	Lactulose	12.600	0.121
R.S.3	A5	Carbon	Lactulose	13.100	0.121
R.S.3	A5	Carbon	Lactulose	13.600	0.121
R.S.3	A5	Carbon	Lactulose	14.100	0.122
R.S.3	A5	Carbon	Lactulose	14.600	0.122
R.S.3	A5	Carbon	Lactulose	15.100	0.123
R.S.3	A5	Carbon	Lactulose	15.600	0.123
R.S.3	A5	Carbon	Lactulose	16.100	0.124
R.S.3	A5	Carbon	Lactulose	16.600	0.125
R.S.3	A5	Carbon	Lactulose	17.100	0.129
R.S.3	A5	Carbon	Lactulose	17.600	0.133
R.S.3	A5	Carbon	Lactulose	18.100	0.137
R.S.3	A5	Carbon	Lactulose	18.600	0.136
R.S.3	A5	Carbon	Lactulose	19.200	0.137
R.S.3	A5	Carbon	Lactulose	19.700	0.137
R.S.3	A5	Carbon	Lactulose	20.200	0.137
R.S.3	A5	Carbon	Lactulose	20.700	0.136
R.S.3	A5	Carbon	Lactulose	21.200	0.134
R.S.3	A5	Carbon	Lactulose	21.700	0.130
R.S.3	A5	Carbon	Lactulose	22.200	0.128
R.S.3	A5	Carbon	Lactulose	22.700	0.129
R.S.3	A5	Carbon	Lactulose	23.200	0.130
R.S.3	A5	Carbon	Lactulose	23.700	0.131
R.S.3	A5	Carbon	Lactulose	24.200	0.133
R.S.3	A5	Carbon	Lactulose	24.700	0.133
R.S.3	A5	Carbon	Lactulose	25.200	0.134
R.S.3	A5	Carbon	Lactulose	25.700	0.135
R.S.3	A5	Carbon	Lactulose	26.200	0.135
R.S.3	A5	Carbon	Lactulose	26.700	0.135
R.S.3	A5	Carbon	Lactulose	27.200	0.134
R.S.3	A5	Carbon	Lactulose	27.700	0.134
R.S.3	A5	Carbon	Lactulose	28.200	0.134
R.S.3	A5	Carbon	Lactulose	28.700	0.137
R.S.3	A5	Carbon	Lactulose	29.200	0.145
R.S.3	A5	Carbon	Lactulose	29.700	0.154
R.S.3	A5	Carbon	Lactulose	30.200	0.161
R.S.3	A5	Carbon	Lactulose	30.700	0.168
R.S.3	A5	Carbon	Lactulose	31.200	0.175
R.S.3	A5	Carbon	Lactulose	31.700	0.186
R.S.3	A6	Carbon	Glycerol	0.000	0.103
R.S.3	A6	Carbon	Glycerol	0.500	0.101
R.S.3	A6	Carbon	Glycerol	1.000	0.114
R.S.3	A6	Carbon	Glycerol	1.500	0.119
R.S.3	A6	Carbon	Glycerol	2.000	0.120
R.S.3	A6	Carbon	Glycerol	2.500	0.121
R.S.3	A6	Carbon	Glycerol	3.000	0.125
R.S.3	A6	Carbon	Glycerol	3.500	0.131
R.S.3	A6	Carbon	Glycerol	4.000	0.140
R.S.3	A6	Carbon	Glycerol	4.500	0.147
R.S.3	A6	Carbon	Glycerol	5.000	0.150
R.S.3	A6	Carbon	Glycerol	5.500	0.159
R.S.3	A6	Carbon	Glycerol	6.000	0.167
R.S.3	A6	Carbon	Glycerol	6.600	0.180
R.S.3	A6	Carbon	Glycerol	7.100	0.194
R.S.3	A6	Carbon	Glycerol	7.600	0.211
R.S.3	A6	Carbon	Glycerol	8.100	0.225
R.S.3	A6	Carbon	Glycerol	8.600	0.237
R.S.3	A6	Carbon	Glycerol	9.100	0.248
R.S.3	A6	Carbon	Glycerol	9.600	0.263
R.S.3	A6	Carbon	Glycerol	10.100	0.280
R.S.3	A6	Carbon	Glycerol	10.600	0.301
R.S.3	A6	Carbon	Glycerol	11.100	0.318
R.S.3	A6	Carbon	Glycerol	11.600	0.352
R.S.3	A6	Carbon	Glycerol	12.100	0.374
R.S.3	A6	Carbon	Glycerol	12.600	0.400
R.S.3	A6	Carbon	Glycerol	13.100	0.423
R.S.3	A6	Carbon	Glycerol	13.600	0.454
R.S.3	A6	Carbon	Glycerol	14.100	0.476
R.S.3	A6	Carbon	Glycerol	14.600	0.497
R.S.3	A6	Carbon	Glycerol	15.100	0.524
R.S.3	A6	Carbon	Glycerol	15.600	0.546
R.S.3	A6	Carbon	Glycerol	16.100	0.560
R.S.3	A6	Carbon	Glycerol	16.600	0.589
R.S.3	A6	Carbon	Glycerol	17.100	0.604
R.S.3	A6	Carbon	Glycerol	17.600	0.628
R.S.3	A6	Carbon	Glycerol	18.100	0.644
R.S.3	A6	Carbon	Glycerol	18.600	0.666
R.S.3	A6	Carbon	Glycerol	19.200	0.677
R.S.3	A6	Carbon	Glycerol	19.700	0.687
R.S.3	A6	Carbon	Glycerol	20.200	0.692
R.S.3	A6	Carbon	Glycerol	20.700	0.692
R.S.3	A6	Carbon	Glycerol	21.200	0.697
R.S.3	A6	Carbon	Glycerol	21.700	0.700
R.S.3	A6	Carbon	Glycerol	22.200	0.704
R.S.3	A6	Carbon	Glycerol	22.700	0.705
R.S.3	A6	Carbon	Glycerol	23.200	0.706
R.S.3	A6	Carbon	Glycerol	23.700	0.712
R.S.3	A6	Carbon	Glycerol	24.200	0.719
R.S.3	A6	Carbon	Glycerol	24.700	0.719
R.S.3	A6	Carbon	Glycerol	25.200	0.725
R.S.3	A6	Carbon	Glycerol	25.700	0.729
R.S.3	A6	Carbon	Glycerol	26.200	0.729
R.S.3	A6	Carbon	Glycerol	26.700	0.732
R.S.3	A6	Carbon	Glycerol	27.200	0.732
R.S.3	A6	Carbon	Glycerol	27.700	0.739
R.S.3	A6	Carbon	Glycerol	28.200	0.739
R.S.3	A6	Carbon	Glycerol	28.700	0.745
R.S.3	A6	Carbon	Glycerol	29.200	0.746
R.S.3	A6	Carbon	Glycerol	29.700	0.751
R.S.3	A6	Carbon	Glycerol	30.200	0.752
R.S.3	A6	Carbon	Glycerol	30.700	0.758
R.S.3	A6	Carbon	Glycerol	31.200	0.754
R.S.3	A6	Carbon	Glycerol	31.700	0.759
R.S.3	A7	Carbon	Myo-Inositol	0.000	0.102
R.S.3	A7	Carbon	Myo-Inositol	0.500	0.099
R.S.3	A7	Carbon	Myo-Inositol	1.000	0.111
R.S.3	A7	Carbon	Myo-Inositol	1.500	0.120
R.S.3	A7	Carbon	Myo-Inositol	2.000	0.119
R.S.3	A7	Carbon	Myo-Inositol	2.500	0.119
R.S.3	A7	Carbon	Myo-Inositol	3.000	0.120
R.S.3	A7	Carbon	Myo-Inositol	3.500	0.121
R.S.3	A7	Carbon	Myo-Inositol	4.000	0.122
R.S.3	A7	Carbon	Myo-Inositol	4.500	0.122
R.S.3	A7	Carbon	Myo-Inositol	5.000	0.124
R.S.3	A7	Carbon	Myo-Inositol	5.500	0.124
R.S.3	A7	Carbon	Myo-Inositol	6.000	0.126
R.S.3	A7	Carbon	Myo-Inositol	6.600	0.127
R.S.3	A7	Carbon	Myo-Inositol	7.100	0.129
R.S.3	A7	Carbon	Myo-Inositol	7.600	0.131
R.S.3	A7	Carbon	Myo-Inositol	8.100	0.132
R.S.3	A7	Carbon	Myo-Inositol	8.600	0.135
R.S.3	A7	Carbon	Myo-Inositol	9.100	0.137
R.S.3	A7	Carbon	Myo-Inositol	9.600	0.139
R.S.3	A7	Carbon	Myo-Inositol	10.100	0.141
R.S.3	A7	Carbon	Myo-Inositol	10.600	0.143
R.S.3	A7	Carbon	Myo-Inositol	11.100	0.145
R.S.3	A7	Carbon	Myo-Inositol	11.600	0.147
R.S.3	A7	Carbon	Myo-Inositol	12.100	0.149
R.S.3	A7	Carbon	Myo-Inositol	12.600	0.154
R.S.3	A7	Carbon	Myo-Inositol	13.100	0.158
R.S.3	A7	Carbon	Myo-Inositol	13.600	0.163
R.S.3	A7	Carbon	Myo-Inositol	14.100	0.169
R.S.3	A7	Carbon	Myo-Inositol	14.600	0.174
R.S.3	A7	Carbon	Myo-Inositol	15.100	0.180
R.S.3	A7	Carbon	Myo-Inositol	15.600	0.186
R.S.3	A7	Carbon	Myo-Inositol	16.100	0.194
R.S.3	A7	Carbon	Myo-Inositol	16.600	0.201
R.S.3	A7	Carbon	Myo-Inositol	17.100	0.210
R.S.3	A7	Carbon	Myo-Inositol	17.600	0.218
R.S.3	A7	Carbon	Myo-Inositol	18.100	0.225
R.S.3	A7	Carbon	Myo-Inositol	18.600	0.228
R.S.3	A7	Carbon	Myo-Inositol	19.200	0.234
R.S.3	A7	Carbon	Myo-Inositol	19.700	0.241
R.S.3	A7	Carbon	Myo-Inositol	20.200	0.249
R.S.3	A7	Carbon	Myo-Inositol	20.700	0.256
R.S.3	A7	Carbon	Myo-Inositol	21.200	0.256
R.S.3	A7	Carbon	Myo-Inositol	21.700	0.250
R.S.3	A7	Carbon	Myo-Inositol	22.200	0.245
R.S.3	A7	Carbon	Myo-Inositol	22.700	0.248
R.S.3	A7	Carbon	Myo-Inositol	23.200	0.246
R.S.3	A7	Carbon	Myo-Inositol	23.700	0.245
R.S.3	A7	Carbon	Myo-Inositol	24.200	0.245
R.S.3	A7	Carbon	Myo-Inositol	24.700	0.246
R.S.3	A7	Carbon	Myo-Inositol	25.200	0.249
R.S.3	A7	Carbon	Myo-Inositol	25.700	0.263
R.S.3	A7	Carbon	Myo-Inositol	26.200	0.292
R.S.3	A7	Carbon	Myo-Inositol	26.700	0.317
R.S.3	A7	Carbon	Myo-Inositol	27.200	0.340
R.S.3	A7	Carbon	Myo-Inositol	27.700	0.358
R.S.3	A7	Carbon	Myo-Inositol	28.200	0.371
R.S.3	A7	Carbon	Myo-Inositol	28.700	0.380
R.S.3	A7	Carbon	Myo-Inositol	29.200	0.385
R.S.3	A7	Carbon	Myo-Inositol	29.700	0.393
R.S.3	A7	Carbon	Myo-Inositol	30.200	0.406
R.S.3	A7	Carbon	Myo-Inositol	30.700	0.409
R.S.3	A7	Carbon	Myo-Inositol	31.200	0.417
R.S.3	A7	Carbon	Myo-Inositol	31.700	0.437
R.S.3	A8	Carbon	D-Serine	0.000	0.104
R.S.3	A8	Carbon	D-Serine	0.500	0.102
R.S.3	A8	Carbon	D-Serine	1.000	0.115
R.S.3	A8	Carbon	D-Serine	1.500	0.122
R.S.3	A8	Carbon	D-Serine	2.000	0.123
R.S.3	A8	Carbon	D-Serine	2.500	0.124
R.S.3	A8	Carbon	D-Serine	3.000	0.129
R.S.3	A8	Carbon	D-Serine	3.500	0.135
R.S.3	A8	Carbon	D-Serine	4.000	0.141
R.S.3	A8	Carbon	D-Serine	4.500	0.147
R.S.3	A8	Carbon	D-Serine	5.000	0.156
R.S.3	A8	Carbon	D-Serine	5.500	0.166
R.S.3	A8	Carbon	D-Serine	6.000	0.176
R.S.3	A8	Carbon	D-Serine	6.600	0.188
R.S.3	A8	Carbon	D-Serine	7.100	0.201
R.S.3	A8	Carbon	D-Serine	7.600	0.215
R.S.3	A8	Carbon	D-Serine	8.100	0.224
R.S.3	A8	Carbon	D-Serine	8.600	0.230
R.S.3	A8	Carbon	D-Serine	9.100	0.246
R.S.3	A8	Carbon	D-Serine	9.600	0.263
R.S.3	A8	Carbon	D-Serine	10.100	0.276
R.S.3	A8	Carbon	D-Serine	10.600	0.288
R.S.3	A8	Carbon	D-Serine	11.100	0.297
R.S.3	A8	Carbon	D-Serine	11.600	0.303
R.S.3	A8	Carbon	D-Serine	12.100	0.313
R.S.3	A8	Carbon	D-Serine	12.600	0.316
R.S.3	A8	Carbon	D-Serine	13.100	0.322
R.S.3	A8	Carbon	D-Serine	13.600	0.327
R.S.3	A8	Carbon	D-Serine	14.100	0.340
R.S.3	A8	Carbon	D-Serine	14.600	0.350
R.S.3	A8	Carbon	D-Serine	15.100	0.359
R.S.3	A8	Carbon	D-Serine	15.600	0.367
R.S.3	A8	Carbon	D-Serine	16.100	0.377
R.S.3	A8	Carbon	D-Serine	16.600	0.384
R.S.3	A8	Carbon	D-Serine	17.100	0.396
R.S.3	A8	Carbon	D-Serine	17.600	0.401
R.S.3	A8	Carbon	D-Serine	18.100	0.419
R.S.3	A8	Carbon	D-Serine	18.600	0.418
R.S.3	A8	Carbon	D-Serine	19.200	0.433
R.S.3	A8	Carbon	D-Serine	19.700	0.433
R.S.3	A8	Carbon	D-Serine	20.200	0.446
R.S.3	A8	Carbon	D-Serine	20.700	0.456
R.S.3	A8	Carbon	D-Serine	21.200	0.462
R.S.3	A8	Carbon	D-Serine	21.700	0.468
R.S.3	A8	Carbon	D-Serine	22.200	0.474
R.S.3	A8	Carbon	D-Serine	22.700	0.478
R.S.3	A8	Carbon	D-Serine	23.200	0.482
R.S.3	A8	Carbon	D-Serine	23.700	0.485
R.S.3	A8	Carbon	D-Serine	24.200	0.488
R.S.3	A8	Carbon	D-Serine	24.700	0.490
R.S.3	A8	Carbon	D-Serine	25.200	0.493
R.S.3	A8	Carbon	D-Serine	25.700	0.498
R.S.3	A8	Carbon	D-Serine	26.200	0.495
R.S.3	A8	Carbon	D-Serine	26.700	0.508
R.S.3	A8	Carbon	D-Serine	27.200	0.502
R.S.3	A8	Carbon	D-Serine	27.700	0.506
R.S.3	A8	Carbon	D-Serine	28.200	0.507
R.S.3	A8	Carbon	D-Serine	28.700	0.515
R.S.3	A8	Carbon	D-Serine	29.200	0.513
R.S.3	A8	Carbon	D-Serine	29.700	0.512
R.S.3	A8	Carbon	D-Serine	30.200	0.522
R.S.3	A8	Carbon	D-Serine	30.700	0.527
R.S.3	A8	Carbon	D-Serine	31.200	0.524
R.S.3	A8	Carbon	D-Serine	31.700	0.530
R.S.3	A9	Carbon	D-Galactose	0.000	0.103
R.S.3	A9	Carbon	D-Galactose	0.500	0.102
R.S.3	A9	Carbon	D-Galactose	1.000	0.118
R.S.3	A9	Carbon	D-Galactose	1.500	0.124
R.S.3	A9	Carbon	D-Galactose	2.000	0.126
R.S.3	A9	Carbon	D-Galactose	2.500	0.127
R.S.3	A9	Carbon	D-Galactose	3.000	0.135
R.S.3	A9	Carbon	D-Galactose	3.500	0.140
R.S.3	A9	Carbon	D-Galactose	4.000	0.152
R.S.3	A9	Carbon	D-Galactose	4.500	0.164
R.S.3	A9	Carbon	D-Galactose	5.000	0.174
R.S.3	A9	Carbon	D-Galactose	5.500	0.183
R.S.3	A9	Carbon	D-Galactose	6.000	0.194
R.S.3	A9	Carbon	D-Galactose	6.600	0.203
R.S.3	A9	Carbon	D-Galactose	7.100	0.214
R.S.3	A9	Carbon	D-Galactose	7.600	0.230
R.S.3	A9	Carbon	D-Galactose	8.100	0.246
R.S.3	A9	Carbon	D-Galactose	8.600	0.259
R.S.3	A9	Carbon	D-Galactose	9.100	0.274
R.S.3	A9	Carbon	D-Galactose	9.600	0.295
R.S.3	A9	Carbon	D-Galactose	10.100	0.325
R.S.3	A9	Carbon	D-Galactose	10.600	0.358
R.S.3	A9	Carbon	D-Galactose	11.100	0.365
R.S.3	A9	Carbon	D-Galactose	11.600	0.368
R.S.3	A9	Carbon	D-Galactose	12.100	0.367
R.S.3	A9	Carbon	D-Galactose	12.600	0.373
R.S.3	A9	Carbon	D-Galactose	13.100	0.381
R.S.3	A9	Carbon	D-Galactose	13.600	0.393
R.S.3	A9	Carbon	D-Galactose	14.100	0.405
R.S.3	A9	Carbon	D-Galactose	14.600	0.418
R.S.3	A9	Carbon	D-Galactose	15.100	0.430
R.S.3	A9	Carbon	D-Galactose	15.600	0.439
R.S.3	A9	Carbon	D-Galactose	16.100	0.447
R.S.3	A9	Carbon	D-Galactose	16.600	0.456
R.S.3	A9	Carbon	D-Galactose	17.100	0.463
R.S.3	A9	Carbon	D-Galactose	17.600	0.471
R.S.3	A9	Carbon	D-Galactose	18.100	0.477
R.S.3	A9	Carbon	D-Galactose	18.600	0.478
R.S.3	A9	Carbon	D-Galactose	19.200	0.484
R.S.3	A9	Carbon	D-Galactose	19.700	0.484
R.S.3	A9	Carbon	D-Galactose	20.200	0.489
R.S.3	A9	Carbon	D-Galactose	20.700	0.494
R.S.3	A9	Carbon	D-Galactose	21.200	0.498
R.S.3	A9	Carbon	D-Galactose	21.700	0.504
R.S.3	A9	Carbon	D-Galactose	22.200	0.509
R.S.3	A9	Carbon	D-Galactose	22.700	0.505
R.S.3	A9	Carbon	D-Galactose	23.200	0.506
R.S.3	A9	Carbon	D-Galactose	23.700	0.512
R.S.3	A9	Carbon	D-Galactose	24.200	0.516
R.S.3	A9	Carbon	D-Galactose	24.700	0.515
R.S.3	A9	Carbon	D-Galactose	25.200	0.518
R.S.3	A9	Carbon	D-Galactose	25.700	0.527
R.S.3	A9	Carbon	D-Galactose	26.200	0.526
R.S.3	A9	Carbon	D-Galactose	26.700	0.529
R.S.3	A9	Carbon	D-Galactose	27.200	0.528
R.S.3	A9	Carbon	D-Galactose	27.700	0.532
R.S.3	A9	Carbon	D-Galactose	28.200	0.540
R.S.3	A9	Carbon	D-Galactose	28.700	0.543
R.S.3	A9	Carbon	D-Galactose	29.200	0.546
R.S.3	A9	Carbon	D-Galactose	29.700	0.547
R.S.3	A9	Carbon	D-Galactose	30.200	0.551
R.S.3	A9	Carbon	D-Galactose	30.700	0.555
R.S.3	A9	Carbon	D-Galactose	31.200	0.553
R.S.3	A9	Carbon	D-Galactose	31.700	0.556
R.S.3	B1	Carbon	Glycine	0.000	0.105
R.S.3	B1	Carbon	Glycine	0.500	0.098
R.S.3	B1	Carbon	Glycine	1.000	0.109
R.S.3	B1	Carbon	Glycine	1.500	0.113
R.S.3	B1	Carbon	Glycine	2.000	0.113
R.S.3	B1	Carbon	Glycine	2.500	0.113
R.S.3	B1	Carbon	Glycine	3.000	0.118
R.S.3	B1	Carbon	Glycine	3.500	0.119
R.S.3	B1	Carbon	Glycine	4.000	0.119
R.S.3	B1	Carbon	Glycine	4.500	0.120
R.S.3	B1	Carbon	Glycine	5.000	0.120
R.S.3	B1	Carbon	Glycine	5.500	0.121
R.S.3	B1	Carbon	Glycine	6.000	0.122
R.S.3	B1	Carbon	Glycine	6.600	0.122
R.S.3	B1	Carbon	Glycine	7.100	0.123
R.S.3	B1	Carbon	Glycine	7.600	0.123
R.S.3	B1	Carbon	Glycine	8.100	0.122
R.S.3	B1	Carbon	Glycine	8.600	0.122
R.S.3	B1	Carbon	Glycine	9.100	0.122
R.S.3	B1	Carbon	Glycine	9.600	0.121
R.S.3	B1	Carbon	Glycine	10.100	0.121
R.S.3	B1	Carbon	Glycine	10.600	0.122
R.S.3	B1	Carbon	Glycine	11.100	0.122
R.S.3	B1	Carbon	Glycine	11.600	0.122
R.S.3	B1	Carbon	Glycine	12.100	0.122
R.S.3	B1	Carbon	Glycine	12.600	0.122
R.S.3	B1	Carbon	Glycine	13.100	0.122
R.S.3	B1	Carbon	Glycine	13.600	0.121
R.S.3	B1	Carbon	Glycine	14.100	0.121
R.S.3	B1	Carbon	Glycine	14.600	0.124
R.S.3	B1	Carbon	Glycine	15.100	0.124
R.S.3	B1	Carbon	Glycine	15.600	0.125
R.S.3	B1	Carbon	Glycine	16.100	0.125
R.S.3	B1	Carbon	Glycine	16.600	0.127
R.S.3	B1	Carbon	Glycine	17.100	0.129
R.S.3	B1	Carbon	Glycine	17.600	0.132
R.S.3	B1	Carbon	Glycine	18.100	0.136
R.S.3	B1	Carbon	Glycine	18.600	0.137
R.S.3	B1	Carbon	Glycine	19.200	0.138
R.S.3	B1	Carbon	Glycine	19.700	0.138
R.S.3	B1	Carbon	Glycine	20.200	0.137
R.S.3	B1	Carbon	Glycine	20.700	0.136
R.S.3	B1	Carbon	Glycine	21.200	0.133
R.S.3	B1	Carbon	Glycine	21.700	0.130
R.S.3	B1	Carbon	Glycine	22.200	0.128
R.S.3	B1	Carbon	Glycine	22.700	0.128
R.S.3	B1	Carbon	Glycine	23.200	0.129
R.S.3	B1	Carbon	Glycine	23.700	0.129
R.S.3	B1	Carbon	Glycine	24.200	0.131
R.S.3	B1	Carbon	Glycine	24.700	0.130
R.S.3	B1	Carbon	Glycine	25.200	0.130
R.S.3	B1	Carbon	Glycine	25.700	0.130
R.S.3	B1	Carbon	Glycine	26.200	0.130
R.S.3	B1	Carbon	Glycine	26.700	0.127
R.S.3	B1	Carbon	Glycine	27.200	0.126
R.S.3	B1	Carbon	Glycine	27.700	0.126
R.S.3	B1	Carbon	Glycine	28.200	0.129
R.S.3	B1	Carbon	Glycine	28.700	0.133
R.S.3	B1	Carbon	Glycine	29.200	0.138
R.S.3	B1	Carbon	Glycine	29.700	0.145
R.S.3	B1	Carbon	Glycine	30.200	0.148
R.S.3	B1	Carbon	Glycine	30.700	0.148
R.S.3	B1	Carbon	Glycine	31.200	0.148
R.S.3	B1	Carbon	Glycine	31.700	0.148
R.S.3	B10	Carbon	L-Valine	0.000	0.109
R.S.3	B10	Carbon	L-Valine	0.500	0.105
R.S.3	B10	Carbon	L-Valine	1.000	0.112
R.S.3	B10	Carbon	L-Valine	1.500	0.113
R.S.3	B10	Carbon	L-Valine	2.000	0.113
R.S.3	B10	Carbon	L-Valine	2.500	0.112
R.S.3	B10	Carbon	L-Valine	3.000	0.112
R.S.3	B10	Carbon	L-Valine	3.500	0.112
R.S.3	B10	Carbon	L-Valine	4.000	0.112
R.S.3	B10	Carbon	L-Valine	4.500	0.113
R.S.3	B10	Carbon	L-Valine	5.000	0.113
R.S.3	B10	Carbon	L-Valine	5.500	0.113
R.S.3	B10	Carbon	L-Valine	6.000	0.114
R.S.3	B10	Carbon	L-Valine	6.600	0.113
R.S.3	B10	Carbon	L-Valine	7.100	0.113
R.S.3	B10	Carbon	L-Valine	7.600	0.113
R.S.3	B10	Carbon	L-Valine	8.100	0.112
R.S.3	B10	Carbon	L-Valine	8.600	0.114
R.S.3	B10	Carbon	L-Valine	9.100	0.113
R.S.3	B10	Carbon	L-Valine	9.600	0.113
R.S.3	B10	Carbon	L-Valine	10.100	0.113
R.S.3	B10	Carbon	L-Valine	10.600	0.113
R.S.3	B10	Carbon	L-Valine	11.100	0.113
R.S.3	B10	Carbon	L-Valine	11.600	0.113
R.S.3	B10	Carbon	L-Valine	12.100	0.113
R.S.3	B10	Carbon	L-Valine	12.600	0.114
R.S.3	B10	Carbon	L-Valine	13.100	0.112
R.S.3	B10	Carbon	L-Valine	13.600	0.113
R.S.3	B10	Carbon	L-Valine	14.100	0.112
R.S.3	B10	Carbon	L-Valine	14.600	0.111
R.S.3	B10	Carbon	L-Valine	15.100	0.111
R.S.3	B10	Carbon	L-Valine	15.600	0.112
R.S.3	B10	Carbon	L-Valine	16.100	0.112
R.S.3	B10	Carbon	L-Valine	16.600	0.111
R.S.3	B10	Carbon	L-Valine	17.100	0.112
R.S.3	B10	Carbon	L-Valine	17.600	0.113
R.S.3	B10	Carbon	L-Valine	18.100	0.115
R.S.3	B10	Carbon	L-Valine	18.600	0.116
R.S.3	B10	Carbon	L-Valine	19.200	0.117
R.S.3	B10	Carbon	L-Valine	19.700	0.117
R.S.3	B10	Carbon	L-Valine	20.200	0.117
R.S.3	B10	Carbon	L-Valine	20.700	0.117
R.S.3	B10	Carbon	L-Valine	21.200	0.117
R.S.3	B10	Carbon	L-Valine	21.700	0.115
R.S.3	B10	Carbon	L-Valine	22.200	0.115
R.S.3	B10	Carbon	L-Valine	22.700	0.116
R.S.3	B10	Carbon	L-Valine	23.200	0.115
R.S.3	B10	Carbon	L-Valine	23.700	0.115
R.S.3	B10	Carbon	L-Valine	24.200	0.114
R.S.3	B10	Carbon	L-Valine	24.700	0.116
R.S.3	B10	Carbon	L-Valine	25.200	0.115
R.S.3	B10	Carbon	L-Valine	25.700	0.115
R.S.3	B10	Carbon	L-Valine	26.200	0.115
R.S.3	B10	Carbon	L-Valine	26.700	0.113
R.S.3	B10	Carbon	L-Valine	27.200	0.113
R.S.3	B10	Carbon	L-Valine	27.700	0.112
R.S.3	B10	Carbon	L-Valine	28.200	0.112
R.S.3	B10	Carbon	L-Valine	28.700	0.116
R.S.3	B10	Carbon	L-Valine	29.200	0.118
R.S.3	B10	Carbon	L-Valine	29.700	0.121
R.S.3	B10	Carbon	L-Valine	30.200	0.124
R.S.3	B10	Carbon	L-Valine	30.700	0.124
R.S.3	B10	Carbon	L-Valine	31.200	0.124
R.S.3	B10	Carbon	L-Valine	31.700	0.124
R.S.3	B11	Carbon	Pyruvate	0.000	0.105
R.S.3	B11	Carbon	Pyruvate	0.500	0.109
R.S.3	B11	Carbon	Pyruvate	1.000	0.110
R.S.3	B11	Carbon	Pyruvate	1.500	0.112
R.S.3	B11	Carbon	Pyruvate	2.000	0.115
R.S.3	B11	Carbon	Pyruvate	2.500	0.116
R.S.3	B11	Carbon	Pyruvate	3.000	0.123
R.S.3	B11	Carbon	Pyruvate	3.500	0.128
R.S.3	B11	Carbon	Pyruvate	4.000	0.135
R.S.3	B11	Carbon	Pyruvate	4.500	0.147
R.S.3	B11	Carbon	Pyruvate	5.000	0.161
R.S.3	B11	Carbon	Pyruvate	5.500	0.177
R.S.3	B11	Carbon	Pyruvate	6.000	0.199
R.S.3	B11	Carbon	Pyruvate	6.600	0.226
R.S.3	B11	Carbon	Pyruvate	7.100	0.254
R.S.3	B11	Carbon	Pyruvate	7.600	0.288
R.S.3	B11	Carbon	Pyruvate	8.100	0.307
R.S.3	B11	Carbon	Pyruvate	8.600	0.321
R.S.3	B11	Carbon	Pyruvate	9.100	0.327
R.S.3	B11	Carbon	Pyruvate	9.600	0.327
R.S.3	B11	Carbon	Pyruvate	10.100	0.334
R.S.3	B11	Carbon	Pyruvate	10.600	0.333
R.S.3	B11	Carbon	Pyruvate	11.100	0.343
R.S.3	B11	Carbon	Pyruvate	11.600	0.352
R.S.3	B11	Carbon	Pyruvate	12.100	0.359
R.S.3	B11	Carbon	Pyruvate	12.600	0.368
R.S.3	B11	Carbon	Pyruvate	13.100	0.379
R.S.3	B11	Carbon	Pyruvate	13.600	0.382
R.S.3	B11	Carbon	Pyruvate	14.100	0.389
R.S.3	B11	Carbon	Pyruvate	14.600	0.399
R.S.3	B11	Carbon	Pyruvate	15.100	0.405
R.S.3	B11	Carbon	Pyruvate	15.600	0.416
R.S.3	B11	Carbon	Pyruvate	16.100	0.425
R.S.3	B11	Carbon	Pyruvate	16.600	0.431
R.S.3	B11	Carbon	Pyruvate	17.100	0.443
R.S.3	B11	Carbon	Pyruvate	17.600	0.453
R.S.3	B11	Carbon	Pyruvate	18.100	0.459
R.S.3	B11	Carbon	Pyruvate	18.600	0.464
R.S.3	B11	Carbon	Pyruvate	19.200	0.472
R.S.3	B11	Carbon	Pyruvate	19.700	0.481
R.S.3	B11	Carbon	Pyruvate	20.200	0.489
R.S.3	B11	Carbon	Pyruvate	20.700	0.497
R.S.3	B11	Carbon	Pyruvate	21.200	0.495
R.S.3	B11	Carbon	Pyruvate	21.700	0.500
R.S.3	B11	Carbon	Pyruvate	22.200	0.507
R.S.3	B11	Carbon	Pyruvate	22.700	0.510
R.S.3	B11	Carbon	Pyruvate	23.200	0.518
R.S.3	B11	Carbon	Pyruvate	23.700	0.523
R.S.3	B11	Carbon	Pyruvate	24.200	0.527
R.S.3	B11	Carbon	Pyruvate	24.700	0.532
R.S.3	B11	Carbon	Pyruvate	25.200	0.530
R.S.3	B11	Carbon	Pyruvate	25.700	0.535
R.S.3	B11	Carbon	Pyruvate	26.200	0.539
R.S.3	B11	Carbon	Pyruvate	26.700	0.537
R.S.3	B11	Carbon	Pyruvate	27.200	0.539
R.S.3	B11	Carbon	Pyruvate	27.700	0.542
R.S.3	B11	Carbon	Pyruvate	28.200	0.544
R.S.3	B11	Carbon	Pyruvate	28.700	0.555
R.S.3	B11	Carbon	Pyruvate	29.200	0.558
R.S.3	B11	Carbon	Pyruvate	29.700	0.561
R.S.3	B11	Carbon	Pyruvate	30.200	0.565
