sample	rep	mainsource	compound	well	plate	time	od
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	25.7	0.217055
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	26.2	0.216674
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	26.7	0.213777
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	27.2	0.212232
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	27.7	0.210118
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	28.2	0.211842
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	28.7	0.213821
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	29.2	0.217829
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	29.7	0.219641
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	30.2	0.220692
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	30.7	0.220543
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	31.2	0.220793
R.S.3	ID952	Nitrogen	Histamine	G5	sample_plate	31.7	0.220012
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	0.0	0.104238
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	0.5	0.110964
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	1.0	0.11414
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	1.5	0.12229
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	2.0	0.128887
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	2.5	0.135854
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	3.0	0.142803
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	3.5	0.148647
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	4.0	0.151984
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	4.5	0.158363
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	5.0	0.164319
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	5.5	0.171533
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	6.0	0.177778
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	6.6	0.185754
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	7.1	0.194092
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	7.6	0.202059
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	8.1	0.211282
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	8.6	0.216434
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	9.1	0.221577
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	9.6	0.225827
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	10.1	0.231108
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	10.6	0.23547
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	11.1	0.239907
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	11.6	0.244856
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	12.1	0.247631
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	12.6	0.250161
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	13.1	0.253527
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	13.6	0.256556
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	14.1	0.257659
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	14.6	0.258969
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	15.1	0.259736
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	15.6	0.262075
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	16.1	0.2618
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	16.6	0.262198
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	17.1	0.262552
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	17.6	0.266214
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	18.1	0.268108
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	18.6	0.266987
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	19.2	0.265964
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	19.7	0.264735
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	20.2	0.2652
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	20.7	0.265233
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	21.2	0.264884
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	21.7	0.264073
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	22.2	0.263783
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	22.7	0.261292
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	23.2	0.260992
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	23.7	0.26072
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	24.2	0.2603
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	24.7	0.260949
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	25.2	0.259566
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	25.7	0.260289
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	26.2	0.259437
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	26.7	0.258584
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	27.2	0.25815
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	27.7	0.25836
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	28.2	0.260652
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	28.7	0.2626
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	29.2	0.265318
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	29.7	0.269471
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	30.2	0.272962
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	30.7	0.272931
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	31.2	0.276123
R.S.3	ID952	Nitrogen	L-Pyro-Glutamic Acid	G6	sample_plate	31.7	0.279094
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	0.0	0.10132
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	0.5	0.107191
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	1.0	0.115312
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	1.5	0.122811
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	2.0	0.129331
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	2.5	0.136882
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	3.0	0.148851
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	3.5	0.165974
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	4.0	0.186011
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	4.5	0.212678
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	5.0	0.249873
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	5.5	0.301897
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	6.0	0.384513
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	6.6	0.531215
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	7.1	0.556084
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	7.6	0.574096
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	8.1	0.574143
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	8.6	0.587468
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	9.1	0.607613
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	9.6	0.619043
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	10.1	0.623437
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	10.6	0.630364
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	11.1	0.638104
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	11.6	0.64408
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	12.1	0.64173
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	12.6	0.646002
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	13.1	0.650146
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	13.6	0.653872
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	14.1	0.655654
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	14.6	0.650364
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	15.1	0.659797
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	15.6	0.659303
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	16.1	0.650471
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	16.6	0.659708
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	17.1	0.65317
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	17.6	0.656929
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	18.1	0.660847
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	18.6	0.657573
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	19.2	0.664364
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	19.7	0.659795
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	20.2	0.658744
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	20.7	0.668277
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	21.2	0.66624
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	21.7	0.659898
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	22.2	0.66651
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	22.7	0.670215
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	23.2	0.667764
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	23.7	0.667822
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	24.2	0.666394
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	24.7	0.668402
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	25.2	0.672091
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	25.7	0.671066
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	26.2	0.67998
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	26.7	0.676619
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	27.2	0.673655
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	27.7	0.674976
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	28.2	0.68214
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	28.7	0.684319
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	29.2	0.691672
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	29.7	0.686602
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	30.2	0.687717
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	30.7	0.688725
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	31.2	0.689294
R.S.3	ID952	Nitrogen	Cytidine	G7	sample_plate	31.7	0.691485
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	0.0	0.10084
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	0.5	0.104503
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	1.0	0.115325
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	1.5	0.12307
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	2.0	0.128529
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	2.5	0.13782
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	3.0	0.15166
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	3.5	0.167181
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	4.0	0.185667
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	4.5	0.210884
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	5.0	0.244332
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	5.5	0.280311
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	6.0	0.316514
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	6.6	0.343526
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	7.1	0.3773
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	7.6	0.394805
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	8.1	0.401901
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	8.6	0.412016
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	9.1	0.420824
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	9.6	0.429836
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	10.1	0.426895
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	10.6	0.418999
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	11.1	0.423272
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	11.6	0.436218
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	12.1	0.444567
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	12.6	0.451788
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	13.1	0.458491
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	13.6	0.463564
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	14.1	0.468086
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	14.6	0.472188
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	15.1	0.47859
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	15.6	0.482499
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	16.1	0.483709
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	16.6	0.487249
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	17.1	0.489682
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	17.6	0.493865
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	18.1	0.495803
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	18.6	0.496958
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	19.2	0.503336
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	19.7	0.503837
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	20.2	0.504484
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	20.7	0.505855
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	21.2	0.506934
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	21.7	0.50755
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	22.2	0.509297
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	22.7	0.513205
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	23.2	0.515206
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	23.7	0.514927
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	24.2	0.516978
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	24.7	0.518468
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	25.2	0.519681
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	25.7	0.52198
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	26.2	0.525333
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	26.7	0.52504
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	27.2	0.527396
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	27.7	0.527549
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	28.2	0.529332
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	28.7	0.534706
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	29.2	0.536287
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	29.7	0.536276
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	30.2	0.537652
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	30.7	0.539031
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	31.2	0.541227
R.S.3	ID952	Nitrogen	Adenosine	G8	sample_plate	31.7	0.541338
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	0.0	0.104865
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	0.5	0.113035
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	1.0	0.118941
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	1.5	0.125349
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	2.0	0.131191
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	2.5	0.140991
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	3.0	0.150991
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	3.5	0.160256
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	4.0	0.165481
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	4.5	0.170346
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	5.0	0.177571
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	5.5	0.186774
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	6.0	0.196356
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	6.6	0.209216
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	7.1	0.223765
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	7.6	0.238555
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	8.1	0.254483
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	8.6	0.26839
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	9.1	0.284261
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	9.6	0.301017
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	10.1	0.315443
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	10.6	0.32988
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	11.1	0.343432
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	11.6	0.354548
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	12.1	0.364154
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	12.6	0.367492
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	13.1	0.372348
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	13.6	0.368384
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	14.1	0.365497
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	14.6	0.360515
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	15.1	0.358315
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	15.6	0.357291
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	16.1	0.357902
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	16.6	0.36026
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	17.1	0.361097
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	17.6	0.363844
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	18.1	0.366514
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	18.6	0.368025
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	19.2	0.367289
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	19.7	0.368743
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	20.2	0.369921
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	20.7	0.370737
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	21.2	0.370818
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	21.7	0.371037
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	22.2	0.371457
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	22.7	0.372842
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	23.2	0.37305
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	23.7	0.374117
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	24.2	0.374461
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	24.7	0.375549
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	25.2	0.376073
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	25.7	0.376658
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	26.2	0.377809
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	26.7	0.37748
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	27.2	0.378207
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	27.7	0.377319
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	28.2	0.379393
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	28.7	0.379809
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	29.2	0.382047
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	29.7	0.38259
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	30.2	0.383097
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	30.7	0.38527
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	31.2	0.384917
R.S.3	ID952	Nitrogen	L-Arginine	G9	sample_plate	31.7	0.385879
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	0.0	0.102797
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	0.5	0.106433
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	1.0	0.115311
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	1.5	0.122846
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	2.0	0.128604
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	2.5	0.132329
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	3.0	0.135968
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	3.5	0.139729
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	4.0	0.141939
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	4.5	0.145231
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	5.0	0.1478
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	5.5	0.150442
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	6.0	0.151762
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	6.6	0.154764
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	7.1	0.157306
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	7.6	0.160347
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	8.1	0.164072
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	8.6	0.16648
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	9.1	0.170289
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	9.6	0.174178
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	10.1	0.177658
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	10.6	0.180092
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	11.1	0.181141
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	11.6	0.183855
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	12.1	0.186119
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	12.6	0.187471
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	13.1	0.190364
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	13.6	0.191822
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	14.1	0.194367
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	14.6	0.196983
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	15.1	0.200262
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	15.6	0.202632
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	16.1	0.204414
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	16.6	0.205445
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	17.1	0.206615
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	17.6	0.207729
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	18.1	0.208253
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	18.6	0.206344
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	19.2	0.206424
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	19.7	0.20728
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	20.2	0.2093
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	20.7	0.210781
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	21.2	0.21163
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	21.7	0.213383
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	22.2	0.21587
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	22.7	0.217807
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	23.2	0.218211
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	23.7	0.217824
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	24.2	0.216945
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	24.7	0.215968
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	25.2	0.215571
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	25.7	0.215
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	26.2	0.215774
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	26.7	0.21654
R.S.3	ID952	Nitrogen	Thiourea	G10	sample_plate	27.2	0.218052
